Class_Code,Class_Nbr,Course_Title,Units,Teaching_Staff,Quota_s_,Vacancy,Course_Component,Section_Code,Language,Period,Room,Meeting_Date,Add_Consent,Drop_Consent,Course_Offering_Dept,Period_sql,day_num,start_time,end_time
ANTH2550-,9493,Working Cultures 工作文化 - 認識廿十一世紀的,3.00,- Dr. Tim ROSENKRANZ,15,5,LEC,-,E,Tu 10:30AM - 12:15PM,UCA_312,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_10_30AM___12_15PM,2.0,1030.0,1215.0
ANTH2550-,9493,Working Cultures 工作文化 - 認識廿十一世紀的,3.00,- Dr. Tim ROSENKRANZ,15,5,LEC,-,E,Tu 10:30AM - 12:15PM,UCA_312,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_10_30AM___12_15PM,2.0,1030.0,1215.0
ANTH2550-,9493,Working Cultures 工作文化 - 認識廿十一世紀的,3.00,- Dr. Tim ROSENKRANZ,15,5,LEC,-,E,Tu 10:30AM - 12:15PM,UCA_312,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_10_30AM___12_15PM,2.0,1030.0,1215.0
ANTH2550-,9493,Working Cultures 工作文化 - 認識廿十一世紀的,3.00,- Dr. Tim ROSENKRANZ,8,0,TUT,-T01,E,Tu 01:30PM - 02:15PM,UCC_207,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_01_30PM___02_15PM,2.0,1330.0,1415.0
ANTH2550-,9493,Working Cultures 工作文化 - 認識廿十一世紀的,3.00,- Dr. Tim ROSENKRANZ,8,0,TUT,-T01,E,Tu 01:30PM - 02:15PM,UCC_207,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_01_30PM___02_15PM,2.0,1330.0,1415.0
ANTH2550-,9493,Working Cultures 工作文化 - 認識廿十一世紀的,3.00,- Dr. Tim ROSENKRANZ,8,0,TUT,-T01,E,Tu 01:30PM - 02:15PM,UCC_207,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_01_30PM___02_15PM,2.0,1330.0,1415.0
ANTH2550-,9493,Working Cultures 工作文化 - 認識廿十一世紀的,3.00,- Dr. Tim ROSENKRANZ,7,6,TUT,-T02,E,TBA,NRR,06/01/2025 - 14/04/2025,,,Dept of Anthropology,TBA,,,
ANTH2720-,6458,Archaeology of Hong Kong 香港考古學,3.00,- Dr. WONG Wai Yee,30,2,LEC,-,C,We 01:30PM - 03:15PM,FYB_401,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_01_30PM___03_15PM,3.0,1330.0,1515.0
ANTH2720-,6458,Archaeology of Hong Kong 香港考古學,3.00,- Dr. WONG Wai Yee,30,2,LEC,-,C,We 01:30PM - 03:15PM,FYB_401,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_01_30PM___03_15PM,3.0,1330.0,1515.0
ANTH2720-,6458,Archaeology of Hong Kong 香港考古學,3.00,- Dr. WONG Wai Yee,30,2,LEC,-,C,We 01:30PM - 03:15PM,FYB_401,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_01_30PM___03_15PM,3.0,1330.0,1515.0
ANTH2720-,6458,Archaeology of Hong Kong 香港考古學,3.00,- Dr. WONG Wai Yee,30,2,TUT,-T01,C,We 03:30PM - 04:15PM,FYB_401,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_03_30PM___04_15PM,3.0,1530.0,1615.0
ANTH2720-,6458,Archaeology of Hong Kong 香港考古學,3.00,- Dr. WONG Wai Yee,30,2,TUT,-T01,C,We 03:30PM - 04:15PM,FYB_401,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_03_30PM___04_15PM,3.0,1530.0,1615.0
ANTH2720-,6458,Archaeology of Hong Kong 香港考古學,3.00,- Dr. WONG Wai Yee,30,2,TUT,-T01,C,We 03:30PM - 04:15PM,FYB_401,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_03_30PM___04_15PM,3.0,1530.0,1615.0
ANTH2730-,6470,Preserving Cultural Heritage 文化遺產保護,3.00,- Dr. WONG Wai Yee,15,0,LEC,-,C,Mo 10:30AM - 12:15PM,UCC_114,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
ANTH2730-,6470,Preserving Cultural Heritage 文化遺產保護,3.00,- Dr. WONG Wai Yee,15,0,LEC,-,C,Mo 10:30AM - 12:15PM,UCC_114,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
ANTH2730-,6470,Preserving Cultural Heritage 文化遺產保護,3.00,- Dr. WONG Wai Yee,15,0,LEC,-,C,Mo 10:30AM - 12:15PM,UCC_114,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
ANTH2730-,6470,Preserving Cultural Heritage 文化遺產保護,3.00,- Dr. WONG Wai Yee,15,0,TUT,-T01,C,Mo 12:30PM - 01:15PM,UCC_114,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_12_30PM___01_15PM,1.0,1230.0,1315.0
ANTH2730-,6470,Preserving Cultural Heritage 文化遺產保護,3.00,- Dr. WONG Wai Yee,15,0,TUT,-T01,C,Mo 12:30PM - 01:15PM,UCC_114,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_12_30PM___01_15PM,1.0,1230.0,1315.0
ANTH2730-,6470,Preserving Cultural Heritage 文化遺產保護,3.00,- Dr. WONG Wai Yee,15,0,TUT,-T01,C,Mo 12:30PM - 01:15PM,UCC_114,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_12_30PM___01_15PM,1.0,1230.0,1315.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,25,8,LEC,-,E,Tu 02:30PM - 04:15PM,UCA_104,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,25,8,LEC,-,E,Tu 02:30PM - 04:15PM,UCA_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,25,8,LEC,-,E,Tu 02:30PM - 04:15PM,UCA_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,13,0,TUT,-T01,E,Tu 04:30PM - 05:15PM,UCA_104,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_04_30PM___05_15PM,2.0,1630.0,1715.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,13,0,TUT,-T01,E,Tu 04:30PM - 05:15PM,UCA_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_04_30PM___05_15PM,2.0,1630.0,1715.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,13,0,TUT,-T01,E,Tu 04:30PM - 05:15PM,UCA_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_04_30PM___05_15PM,2.0,1630.0,1715.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,12,12,TUT,-T02,E,Tu 05:30PM - 06:15PM,UCA_104,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_05_30PM___06_15PM,2.0,1730.0,1815.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,12,12,TUT,-T02,E,Tu 05:30PM - 06:15PM,UCA_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_05_30PM___06_15PM,2.0,1730.0,1815.0
ANTH2810-,6282,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,12,12,TUT,-T02,E,Tu 05:30PM - 06:15PM,UCA_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_05_30PM___06_15PM,2.0,1730.0,1815.0
ANTH3323-,5094,Topics in Anthropology III 人類學專題（三）,3.00,- Professor CHEUNG Christina,30,18,LEC,-,E,Th 01:30PM - 03:15PM,UCC_C3,"9/1, 16/1, 23/1",,,Dept of Anthropology,Th_01_30PM___03_15PM,4.0,1330.0,1515.0
ANTH3323-,5094,Topics in Anthropology III 人類學專題（三）,3.00,- Professor CHEUNG Christina,30,18,LEC,-,E,Th 01:30PM - 03:15PM,UCC_C3,"6/2, 13/2, 20/2, 27/2",,,Dept of Anthropology,Th_01_30PM___03_15PM,4.0,1330.0,1515.0
ANTH3323-,5094,Topics in Anthropology III 人類學專題（三）,3.00,- Professor CHEUNG Christina,30,18,LEC,-,E,Th 01:30PM - 03:15PM,UCC_C3,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Anthropology,Th_01_30PM___03_15PM,4.0,1330.0,1515.0
ANTH3323-,5094,Topics in Anthropology III 人類學專題（三）,3.00,- Professor CHEUNG Christina,30,18,TUT,-T01,E,Th 04:30PM - 05:15PM,UCC_111,"9/1, 16/1, 23/1",,,Dept of Anthropology,Th_04_30PM___05_15PM,4.0,1630.0,1715.0
ANTH3323-,5094,Topics in Anthropology III 人類學專題（三）,3.00,- Professor CHEUNG Christina,30,18,TUT,-T01,E,Th 04:30PM - 05:15PM,UCC_111,"6/2, 13/2, 20/2, 27/2",,,Dept of Anthropology,Th_04_30PM___05_15PM,4.0,1630.0,1715.0
ANTH3323-,5094,Topics in Anthropology III 人類學專題（三）,3.00,- Professor CHEUNG Christina,30,18,TUT,-T01,E,Th 04:30PM - 05:15PM,UCC_111,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Anthropology,Th_04_30PM___05_15PM,4.0,1630.0,1715.0
ANTH3350-,5460,Food and Culture 飲食與文化,3.00,- Professor CHEUNG Chin Hung Sidney,30,14,LEC,-,C,We 10:30AM - 12:15PM,UCC_C4,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_10_30AM___12_15PM,3.0,1030.0,1215.0
ANTH3350-,5460,Food and Culture 飲食與文化,3.00,- Professor CHEUNG Chin Hung Sidney,30,14,LEC,-,C,We 10:30AM - 12:15PM,UCC_C4,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_10_30AM___12_15PM,3.0,1030.0,1215.0
ANTH3350-,5460,Food and Culture 飲食與文化,3.00,- Professor CHEUNG Chin Hung Sidney,30,14,LEC,-,C,We 10:30AM - 12:15PM,UCC_C4,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_10_30AM___12_15PM,3.0,1030.0,1215.0
ANTH3350-,5460,Food and Culture 飲食與文化,3.00,- Professor CHEUNG Chin Hung Sidney,30,14,TUT,-T01,C,We 01:30PM - 02:15PM,UCA_102,"8/1, 15/1, 22/1",,,Dept of Anthropology,We_01_30PM___02_15PM,3.0,1330.0,1415.0
ANTH3350-,5460,Food and Culture 飲食與文化,3.00,- Professor CHEUNG Chin Hung Sidney,30,14,TUT,-T01,C,We 01:30PM - 02:15PM,UCA_102,"5/2, 12/2, 19/2, 26/2",,,Dept of Anthropology,We_01_30PM___02_15PM,3.0,1330.0,1415.0
ANTH3350-,5460,Food and Culture 飲食與文化,3.00,- Professor CHEUNG Chin Hung Sidney,30,14,TUT,-T01,C,We 01:30PM - 02:15PM,UCA_102,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Anthropology,We_01_30PM___02_15PM,3.0,1330.0,1415.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,60,3,LEC,-,E,Mo 03:30PM - 05:15PM,UCC_C4,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_03_30PM___05_15PM,1.0,1530.0,1715.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,60,3,LEC,-,E,Mo 03:30PM - 05:15PM,UCC_C4,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_03_30PM___05_15PM,1.0,1530.0,1715.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,60,3,LEC,-,E,Mo 03:30PM - 05:15PM,UCC_C4,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_03_30PM___05_15PM,1.0,1530.0,1715.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,20,0,TUT,-T01,E,Mo 05:30PM - 06:15PM,UCC_208,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_05_30PM___06_15PM,1.0,1730.0,1815.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,20,0,TUT,-T01,E,Mo 05:30PM - 06:15PM,UCC_208,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_05_30PM___06_15PM,1.0,1730.0,1815.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,20,0,TUT,-T01,E,Mo 05:30PM - 06:15PM,UCC_208,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_05_30PM___06_15PM,1.0,1730.0,1815.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,20,9,TUT,-T02,E,Tu 10:30AM - 11:15AM,UCC_207,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_10_30AM___11_15AM,2.0,1030.0,1115.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,20,9,TUT,-T02,E,Tu 10:30AM - 11:15AM,UCC_207,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_10_30AM___11_15AM,2.0,1030.0,1115.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,20,9,TUT,-T02,E,Tu 10:30AM - 11:15AM,UCC_207,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_10_30AM___11_15AM,2.0,1030.0,1115.0
ANTH3380-,5093,"Economy, Culture and Power 經濟、文化和權力",3.00,- Dr. Tim ROSENKRANZ,20,0,TUT,-T03,E,TBA,NRR,06/01/2025 - 14/04/2025,,,Dept of Anthropology,TBA,,,
ANTH4220-,5347,Visual Anthropology 映像人類學,3.00,- Professor Alberto GEROSA,20,14,LEC,-,E,Mo 06:30PM - 08:15PM,WMY_304,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_06_30PM___08_15PM,1.0,1830.0,2015.0
ANTH4220-,5347,Visual Anthropology 映像人類學,3.00,- Professor Alberto GEROSA,20,14,LEC,-,E,Mo 06:30PM - 08:15PM,WMY_304,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_06_30PM___08_15PM,1.0,1830.0,2015.0
ANTH4220-,5347,Visual Anthropology 映像人類學,3.00,- Professor Alberto GEROSA,20,14,LEC,-,E,Mo 06:30PM - 08:15PM,WMY_304,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_06_30PM___08_15PM,1.0,1830.0,2015.0
ANTH4220-,5347,Visual Anthropology 映像人類學,3.00,- Professor Alberto GEROSA,20,14,TUT,-T01,E,Mo 05:30PM - 06:15PM,WMY_304,"6/1, 13/1, 20/1, 27/1",,,Dept of Anthropology,Mo_05_30PM___06_15PM,1.0,1730.0,1815.0
ANTH4220-,5347,Visual Anthropology 映像人類學,3.00,- Professor Alberto GEROSA,20,14,TUT,-T01,E,Mo 05:30PM - 06:15PM,WMY_304,"10/2, 17/2, 24/2",,,Dept of Anthropology,Mo_05_30PM___06_15PM,1.0,1730.0,1815.0
ANTH4220-,5347,Visual Anthropology 映像人類學,3.00,- Professor Alberto GEROSA,20,14,TUT,-T01,E,Mo 05:30PM - 06:15PM,WMY_304,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Anthropology,Mo_05_30PM___06_15PM,1.0,1730.0,1815.0
ANTH4300-,7130,Field Project I 人類學田野研究（一）,3.00,- Dr. TANG Wai Man,30,29,PRJ,-J01,E,TBA,NRR,06/01/2025 - 14/04/2025,Yes,Yes,Dept of Anthropology,TBA,,,
ANTH4301-,7131,Field Project II 人類學田野研究（二）,3.00,- Dr. TANG Wai Man,50,25,PRJ,-J01,E,TBA,NRR,06/01/2025 - 14/04/2025,Yes,Yes,Dept of Anthropology,TBA,,,
ANTH4330-,6297,"Medicine, Health and Culture 醫藥、健康與文化",3.00,- Professor Venera KHALIKOVA,15,11,LEC,-,E,Th 10:30AM - 12:15PM,UCA_312,"9/1, 16/1, 23/1",,,Dept of Anthropology,Th_10_30AM___12_15PM,4.0,1030.0,1215.0
ANTH4330-,6297,"Medicine, Health and Culture 醫藥、健康與文化",3.00,- Professor Venera KHALIKOVA,15,11,LEC,-,E,Th 10:30AM - 12:15PM,UCA_312,"6/2, 13/2, 20/2, 27/2",,,Dept of Anthropology,Th_10_30AM___12_15PM,4.0,1030.0,1215.0
ANTH4330-,6297,"Medicine, Health and Culture 醫藥、健康與文化",3.00,- Professor Venera KHALIKOVA,15,11,LEC,-,E,Th 10:30AM - 12:15PM,UCA_312,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Anthropology,Th_10_30AM___12_15PM,4.0,1030.0,1215.0
ANTH4330-,6297,"Medicine, Health and Culture 醫藥、健康與文化",3.00,- Professor Venera KHALIKOVA,15,11,TUT,-T01,E,Th 12:30PM - 01:15PM,UCA_312,"9/1, 16/1, 23/1",,,Dept of Anthropology,Th_12_30PM___01_15PM,4.0,1230.0,1315.0
ANTH4330-,6297,"Medicine, Health and Culture 醫藥、健康與文化",3.00,- Professor Venera KHALIKOVA,15,11,TUT,-T01,E,Th 12:30PM - 01:15PM,UCA_312,"6/2, 13/2, 20/2, 27/2",,,Dept of Anthropology,Th_12_30PM___01_15PM,4.0,1230.0,1315.0
ANTH4330-,6297,"Medicine, Health and Culture 醫藥、健康與文化",3.00,- Professor Venera KHALIKOVA,15,11,TUT,-T01,E,Th 12:30PM - 01:15PM,UCA_312,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Anthropology,Th_12_30PM___01_15PM,4.0,1230.0,1315.0
ARAB1000-,6398,Arabic I 阿拉伯語（一）,3.00,- Mr. Amgad Refai Mohamed REFAI,24,16,CLW,-C01,A&E,We 09:30AM - 12:15PM,UCA_312,"8/1, 15/1, 22/1",,,Dept of Linguistics & Mod Lang,We_09_30AM___12_15PM,3,930,1215
ARAB1000-,6398,Arabic I 阿拉伯語（一）,3.00,- Mr. Amgad Refai Mohamed REFAI,24,16,CLW,-C01,A&E,We 09:30AM - 12:15PM,UCA_312,"5/2, 12/2, 19/2, 26/2",,,Dept of Linguistics & Mod Lang,We_09_30AM___12_15PM,3,930,1215
ARAB1000-,6398,Arabic I 阿拉伯語（一）,3.00,- Mr. Amgad Refai Mohamed REFAI,24,16,CLW,-C01,A&E,We 09:30AM - 12:15PM,UCA_312,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Linguistics & Mod Lang,We_09_30AM___12_15PM,3,930,1215
COMM1110C,8142,Media and Everyday Life 媒體．生活,3.00,- Dr. Louis Joseph TRAVIS,60,3,LEC,C,E,Tu 02:30PM - 05:15PM,YIA_LT4,"7/1, 14/1, 21/1",,,Sch of Journalism and Comm,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
COMM1110C,8142,Media and Everyday Life 媒體．生活,3.00,- Dr. Louis Joseph TRAVIS,60,3,LEC,C,E,Tu 02:30PM - 05:15PM,YIA_LT4,"4/2, 11/2, 18/2, 25/2",,,Sch of Journalism and Comm,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
COMM1110C,8142,Media and Everyday Life 媒體．生活,3.00,- Dr. Louis Joseph TRAVIS,60,3,LEC,C,E,Tu 02:30PM - 05:15PM,YIA_LT4,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Sch of Journalism and Comm,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
COMM1110D,5104,Media and Everyday Life 媒體．生活,3.00,- Miss LAU Wai Yin Joanna,75,1,LEC,D,C,We 02:30PM - 05:15PM,WMY_507,"8/1, 15/1, 22/1",,,Sch of Journalism and Comm,We_02_30PM___05_15PM,3.0,1430.0,1715.0
COMM1110D,5104,Media and Everyday Life 媒體．生活,3.00,- Miss LAU Wai Yin Joanna,75,1,LEC,D,C,We 02:30PM - 05:15PM,WMY_507,"5/2, 12/2, 19/2, 26/2",,,Sch of Journalism and Comm,We_02_30PM___05_15PM,3.0,1430.0,1715.0
COMM1110D,5104,Media and Everyday Life 媒體．生活,3.00,- Miss LAU Wai Yin Joanna,75,1,LEC,D,C,We 02:30PM - 05:15PM,WMY_507,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Sch of Journalism and Comm,We_02_30PM___05_15PM,3.0,1430.0,1715.0
COMM1120D,4868,Development of Mass Comm 大眾傳播的發展,3.00,- Dr. HU Yang,60,16,LEC,D,E,Mo 10:30AM - 01:15PM,ELB_206,"6/1, 13/1, 20/1, 27/1",,,Sch of Journalism and Comm,Mo_10_30AM___01_15PM,1.0,1030.0,1315.0
COMM1120D,4868,Development of Mass Comm 大眾傳播的發展,3.00,- Dr. HU Yang,60,16,LEC,D,E,Mo 10:30AM - 01:15PM,ELB_206,"10/2, 17/2, 24/2",,,Sch of Journalism and Comm,Mo_10_30AM___01_15PM,1.0,1030.0,1315.0
COMM1120D,4868,Development of Mass Comm 大眾傳播的發展,3.00,- Dr. HU Yang,60,16,LEC,D,E,Mo 10:30AM - 01:15PM,ELB_206,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Sch of Journalism and Comm,Mo_10_30AM___01_15PM,1.0,1030.0,1315.0
COMM1150B,6689,Intro to Media Ind & Practices 媒體工業與實踐導論,3.00,- Dr. Louis Joseph TRAVIS,63,7,LEC,B,E,We 03:30PM - 06:15PM,ELB_LT2,"8/1, 15/1, 22/1",Yes,,Sch of Journalism and Comm,We_03_30PM___06_15PM,3.0,1530.0,1815.0
COMM1150B,6689,Intro to Media Ind & Practices 媒體工業與實踐導論,3.00,- Dr. Louis Joseph TRAVIS,63,7,LEC,B,E,We 03:30PM - 06:15PM,ELB_LT2,"5/2, 12/2, 19/2, 26/2",Yes,,Sch of Journalism and Comm,We_03_30PM___06_15PM,3.0,1530.0,1815.0
COMM1150B,6689,Intro to Media Ind & Practices 媒體工業與實踐導論,3.00,- Dr. Louis Joseph TRAVIS,63,7,LEC,B,E,We 03:30PM - 06:15PM,ELB_LT2,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",Yes,,Sch of Journalism and Comm,We_03_30PM___06_15PM,3.0,1530.0,1815.0
COMM2100A,5983,Audience Analysis and Strategy 受眾分析與策略研究,3.00,- Mr. CHAN Wing Tai- Ms. LEUNG Kit Wah Jenny,20,0,LEC,A,C#P,Tu 10:30AM - 01:15PM,NAH_312,"7/1, 14/1, 21/1",,,Sch of Journalism and Comm,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
COMM2100A,5983,Audience Analysis and Strategy 受眾分析與策略研究,3.00,- Mr. CHAN Wing Tai- Ms. LEUNG Kit Wah Jenny,20,0,LEC,A,C#P,Tu 10:30AM - 01:15PM,NAH_312,"4/2, 11/2, 18/2, 25/2",,,Sch of Journalism and Comm,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
COMM2100A,5983,Audience Analysis and Strategy 受眾分析與策略研究,3.00,- Mr. CHAN Wing Tai- Ms. LEUNG Kit Wah Jenny,20,0,LEC,A,C#P,Tu 10:30AM - 01:15PM,NAH_312,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Sch of Journalism and Comm,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
COMM2100B,7418,Audience Analysis and Strategy 受眾分析與策略研究,3.00,- Mr. CHAN Wing Tai- Ms. LEUNG Kit Wah Jenny,20,0,LEC,B,C#P,Tu 02:30PM - 05:15PM,UCC_110,"7/1, 14/1, 21/1",,,Sch of Journalism and Comm,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
COMM2100B,7418,Audience Analysis and Strategy 受眾分析與策略研究,3.00,- Mr. CHAN Wing Tai- Ms. LEUNG Kit Wah Jenny,20,0,LEC,B,C#P,Tu 02:30PM - 05:15PM,UCC_110,"4/2, 11/2, 18/2, 25/2",,,Sch of Journalism and Comm,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
COMM2100B,7418,Audience Analysis and Strategy 受眾分析與策略研究,3.00,- Mr. CHAN Wing Tai- Ms. LEUNG Kit Wah Jenny,20,0,LEC,B,C#P,Tu 02:30PM - 05:15PM,UCC_110,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Sch of Journalism and Comm,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
COMM2110-,9564,Chinese News Reporting I 中文新聞採訪寫作（一）,3.00,- Ms. CHAN Sik Chee,16,0,LEC,-,C,Th 01:30PM - 03:15PM,NAH_208,"9/1, 16/1, 23/1",,,Sch of Journalism and Comm,Th_01_30PM___03_15PM,4.0,1330.0,1515.0
COMM2110-,9564,Chinese News Reporting I 中文新聞採訪寫作（一）,3.00,- Ms. CHAN Sik Chee,16,0,LEC,-,C,Th 01:30PM - 03:15PM,NAH_208,"6/2, 13/2, 20/2, 27/2",,,Sch of Journalism and Comm,Th_01_30PM___03_15PM,4.0,1330.0,1515.0
COMM2110-,9564,Chinese News Reporting I 中文新聞採訪寫作（一）,3.00,- Ms. CHAN Sik Chee,16,0,LEC,-,C,Th 01:30PM - 03:15PM,NAH_208,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Sch of Journalism and Comm,Th_01_30PM___03_15PM,4.0,1330.0,1515.0
COMM2110-,9564,Chinese News Reporting I 中文新聞採訪寫作（一）,3.00,- Ms. CHAN Sik Chee,16,0,LAB,-L01,C,We 10:30AM - 12:15PM,UCA_103,"8/1, 15/1, 22/1",,,Sch of Journalism and Comm,We_10_30AM___12_15PM,3.0,1030.0,1215.0
COMM2110-,9564,Chinese News Reporting I 中文新聞採訪寫作（一）,3.00,- Ms. CHAN Sik Chee,16,0,LAB,-L01,C,We 10:30AM - 12:15PM,UCA_103,"5/2, 12/2, 19/2, 26/2",,,Sch of Journalism and Comm,We_10_30AM___12_15PM,3.0,1030.0,1215.0
COMM2110-,9564,Chinese News Reporting I 中文新聞採訪寫作（一）,3.00,- Ms. CHAN Sik Chee,16,0,LAB,-L01,C,We 10:30AM - 12:15PM,UCA_103,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Sch of Journalism and Comm,We_10_30AM___12_15PM,3.0,1030.0,1215.0
COMM2120-,5723,English News Reporting I 英文新聞採訪寫作（一）,3.00,- Ms. LAM Yok Yiu Agnes,24,14,LEC,-,E,Mo 11:30AM - 01:15PM,NAH_208,"6/1, 13/1, 20/1, 27/1",,,Sch of Journalism and Comm,Mo_11_30AM___01_15PM,1.0,1130.0,1315.0
